Release 3 - Nutrient profiles (per 100 g),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271
F000828,18101,Recipe,"Beef, steak, boneless or bone-in, blade, untrimmed, raw",707,707,67.3,21,3.36,9.5,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,5,,,,0.106,,1.3,1.83,,22,0,,,,187,319,10.6,52,,,4.17,5,,10,,10,6,,,,0.053,0.182,2.88,2.89,5.78,0.37,0.14,,1.1,20,0,20,20,1,0.38,0,0.62,0,3.47,0.5,,0,,0,,0,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.05,2.17,0.1,1.09,,,,0,,,3.82,,0.13,,0.38,,3.59,,,,,,,4.21,,,,0.23,0.07,,19.75,,,,4.29,,,14.66,,,52.63,35.18,,41.06,2.88,,,,6.44,0.48,82.679,111,430.02,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,
F000879,18101,Recipe,"Beef, steak, with bone, blade, untrimmed, grilled, no added fat",791,791,61.8,30.5,4.88,7.4,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.179,,1.8,2.46,,28,0,,,,246,380,11.9,46,,,5.6,2,,12,,12,4,,,,0.027,0.007,1.03,4.2,5.23,0.37,0.12,,1.2,24,0,24,24,0,0.23,0,0.09,0,0.69,0.8,,0,,0,,0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.04,1.53,0.08,0.82,,,,0,,,2.72,,0.09,,0.31,,3,,,,,,,3.48,,,,0.21,0.04,,17.62,,,,5.49,,,16.38,,,63.66,11.35,,38.91,11.98,,,,5.71,0.42,55.975,82,305.49,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,
F000841,18101,Analysed,"Beef, steak, boneless, round, lean, raw",420,420,72.5,21,3.36,1.7,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.12,,1.2,2.1,,26,0,,,,230,370,9,50,,,4.1,0,,10,,10,2,,,,0.03,0.11,3,2.89,5.89,0.32,0.13,,0.8,21,0,21,21,1,0.3,0,0.7,0,3.8,0.9,,0,,0,,0,,0.9,,,,,,,,1.6,0.3,20.1,0.9,14,,,,0.1,,,37.08,,0.3,,2.1,,35.7,,,,,,,40.79,,,,8,1.7,,0.3,,,,0.2,,,1,,3.6,1.5,,,,0.3,2.3,,0.3,19.23,4.157,2.66,2.9,,,,,,,,0.02,0,0.31,0.01,0.22,,,,0,,,0.58,,0,,0.03,,0.56,,,,,,,0.64,,,,0.12,0.03,,5.03,,,,2.62,,,16.15,,,55.7,23.68,,36.53,4.1,,,,4.52,0.3,64.733,41,44.86,0,62,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,170,
F000840,18101,Analysed,"Beef, steak, boneless, round, lean, grilled, no added fat",615,615,66.8,31.8,5.09,2,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.14,,1.7,3.3,,27,0,,,,290,350,20,43,,,8.2,0,,12,,12,2,,,,0.03,0.08,3,4.38,7.38,0.33,0.09,,1,25,0,25,25,0,0.2,0,0.1,0,0.7,0.2,,0,,0,,0,,0.2,,,,,,,,3.6,0.4,21.6,0.8,11,,,,0,,,37.45,,1,,3.8,,39.6,,,,,,,46.77,,,,3.2,1.6,,0.3,,,,0.2,,,0.4,,1.8,1.9,,,,0.1,2.1,,0.3,11.94,4.377,2.39,3.8,,,,,,,,0.07,0.01,0.4,0.01,0.2,,,,0,,,0.69,,0.02,,0.07,,0.72,,,,,,,0.86,,,,0.06,0.03,,5.28,,,,2.91,,,8.06,,,33.43,35.7,,38.84,2.2,,,,5.64,0.22,80.187,44,70.15,0,75,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,257,
F000845,18101,Recipe,"Beef, steak, boneless, round, untrimmed, raw",568,568,69.1,20.4,3.26,6,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.111,,1.3,2.04,,25,0,,,,220,355,8.4,48,,,3.87,3,,10,,10,4,,,,0.028,0.106,2.93,2.8,5.73,0.32,0.14,,0.9,20,0,20,20,1,0.35,0,0.65,0,3.6,0.9,,0,,0,,0,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.03,1.35,0.06,0.72,,,,0,,,2.38,,0.07,,0.22,,2.26,,,,,,,2.64,,,,0.18,0.05,,12.75,,,,2.43,,,14.98,,,51.69,23.48,,33.9,3.8,,,,4.19,0.38,61.568,78,259.15,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,
F000844,18101,Recipe,"Beef, steak, boneless, round, untrimmed, grilled, no added fat",697,697,64.9,31,4.96,4.6,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.133,,1.7,3.19,,26,0,,,,281,341,19,42,,,7.87,1,,12,,12,3,,,,0.028,0.08,2.92,4.27,7.19,0.32,0.1,,1,24,0,24,24,0,0.22,0,0.1,0,0.7,0.2,,0,,0,,0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.02,0.97,0.04,0.48,,,,0,,,1.69,,0.06,,0.2,,1.81,,,,,,,2.13,,,,0.09,0.04,,10.4,,,,2.77,,,7.67,,,31.82,33.98,,38.73,2.09,,,,5.37,0.27,78.084,60,206.94,0,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,
F000847,18101,Analysed,"Beef, steak, boneless, scotch fillet, lean, raw",508,508,72.9,23.8,3.81,2.8,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.15,,1.2,2.2,,27,0,,,,230,380,7,57,,,3.8,0,,10,,10,2,,,,0.05,0.22,7,3.28,10.28,0.3,0.14,,0.4,21,0,21,21,1,0.08,0.06,0.16,0.02,1.03,0.9,,0,,0,,0,,0.9,,,,,,,,3.4,0.5,23.1,1.2,12.9,,,,0,,,41.02,,0.9,,3.2,,37.4,,,,,,,43.5,,,,5.4,1.1,,0.3,,,,0.1,,,0.4,,1.7,0.7,,,,0.2,1.1,,0.2,11.19,1.986,1.93,4.3,,,,,,,,0.09,0.01,0.59,0.03,0.33,,,,0,,,1.05,,0.02,,0.08,,0.96,,,,,,,1.12,,,,0.14,0.03,,7.36,,,,3.28,,,11.75,,,42.83,18.31,,28.24,3.85,,,,4.38,0.29,50.937,49,110.03,0,58,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,193,
F000846,18101,Analysed,"Beef, steak, boneless, scotch fillet, lean, grilled, no added fat",707,707,58.8,31.9,5.1,4.5,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,10,,,,0.1,,1.7,2.2,,26,0,,,,270,350,15,49,,,7.8,0,,12,,12,2,,,,0.03,0,1,4.39,5.39,0.35,0.14,,1.4,25,0,25,25,0,0.2,0,0.1,0,0.7,0.7,,0,,0,,0,,0.7,,,,,,,,2.7,0.4,20.3,1.1,11.1,,,,0,,,35.72,,0.8,,3.9,,42.6,,,,,,,49.42,,,,5.1,0.8,,0.3,,,,0.2,,,0.6,,2.1,0.7,,,,0.3,1.6,,0.2,11.86,2.486,2.14,3,,,,,,,,0.11,0.02,0.83,0.04,0.46,,,,0,,,1.46,,0.03,,0.16,,1.74,,,,,,,2.02,,,,0.21,0.03,,13.73,,,,7.35,,,22.67,,,85.14,29.33,,63.65,12.38,,,,8.58,0.48,101.562,88,122.89,0,70,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,258,
F000851,18101,Recipe,"Beef, steak, boneless, scotch fillet, untrimmed, raw",751,751,67,22.4,3.58,10,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.131,,1.3,2.09,,25,0,,,,212,353,6.1,53,,,3.45,5,,10,,10,7,,,,0.044,0.199,6.38,3.08,9.46,0.3,0.16,,0.7,20,0,20,20,1,0.19,0.05,0.14,0.01,1.03,0.9,,0,,0,,0,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.06,2.33,0.11,1.18,,,,0,,,4.09,,0.14,,0.4,,3.84,,,,,,,4.49,,,,0.24,0.06,,20.31,,,,2.88,,,10.3,,,37.54,18.62,,24.75,3.37,,,,3.84,0.42,47.212,112,469.54,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,
F000850,18101,Recipe,"Beef, steak, boneless, scotch fillet, untrimmed, grilled, no added fat",953,953,54,29.4,4.7,12.3,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,9,,,,0.085,,1.8,2.01,,24,0,,,,244,321,12.7,46,,,6.81,3,,12,,12,5,,,,0.025,0.012,1.06,4.04,5.1,0.33,0.18,,1.5,23,0,23,23,0,0.26,0,0.08,0,0.68,0.8,,0,,0,,0,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.07,2.6,0.13,1.3,,,,0,,,4.53,,0.18,,0.55,,5.01,,,,,,,5.88,,,,0.28,0.08,,28.67,,,,6.23,,,19.21,,,72.14,24.85,,59.51,10.49,,,,7.27,0.6,91.637,133,548.12,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,
F000887,18101,Analysed,"Beef, steak, with bone, T-bone, lean, raw",487,487,72.9,24.4,3.9,2,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.15,,1.2,2.2,,27,0,,,,230,380,7,57,,,3.8,0,,10,,10,2,,,,0.05,0.22,7,3.36,10.36,0.3,0.14,,0.4,21,0,21,21,1,0.3,0,0.7,0,3.8,0.9,,0,,0,,0,,0.9,,,,,,,,3.4,0.5,23.1,1.2,12.9,,,,0,,,41.02,,0.9,,3.2,,37.4,,,,,,,43.5,,,,5.4,1.1,,0.3,,,,0.1,,,0.4,,1.7,0.7,,,,0.2,1.1,,0.2,11.19,1.986,1.93,4.3,,,,,,,,0.06,0.01,0.41,0.02,0.23,,,,0,,,0.74,,0.02,,0.06,,0.67,,,,,,,0.78,,,,0.1,0.02,,5.15,,,,2.3,,,8.22,,,29.98,12.82,,19.77,2.69,,,,3.07,0.2,35.656,34,77.02,0,58,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,198,
F000886,18101,Analysed,"Beef, steak, with bone, T-bone, lean, grilled, no added fat",637,637,64.7,29.2,4.67,3.8,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,10,,,,0.1,,1.7,2.2,,26,0,,,,270,350,13,49,,,7.8,0,,12,,12,2,,,,0.03,0,1,4.02,5.02,0.35,0.14,,1.4,25,0,25,25,0,0.2,0,0.1,0,0.7,0.7,,0,,0,,0,,0.7,,,,,,,,2.7,0.4,20.3,1.1,11.1,,,,0,,,35.72,,0.8,,3.9,,42.6,,,,,,,49.42,,,,5.1,0.8,,0.3,,,,0.2,,,0.6,,2.1,0.7,,,,0.3,1.6,,0.2,11.86,2.486,2.14,3,,,,,,,,0.1,0.01,0.71,0.04,0.39,,,,0,,,1.25,,0.03,,0.13,,1.49,,,,,,,1.72,,,,0.18,0.03,,11.73,,,,6.28,,,19.37,,,72.73,25.06,,54.37,10.57,,,,7.33,0.41,86.76,75,104.98,0,70,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,236,
F000891,18101,Recipe,"Beef, steak, with bone, T-bone, untrimmed, raw",988,988,60.9,21.3,3.41,16.9,1.1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,6,,,,0.112,,1.4,1.97,,22,0,,,,194,325,5.2,49,,,3.08,10,,11,,11,12,,,,0.037,0.177,5.74,2.93,8.67,0.29,0.18,,1,18,0,18,18,1,0.48,0,0.52,0,3.09,0.8,,0,,0,,0,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.1,4.01,0.2,1.99,,,,0,,,7.02,,0.25,,0.7,,6.62,,,,,,,7.74,,,,0.31,0.09,,32.12,,,,1.72,,,6.15,,,22.43,14.82,,14.79,2.01,,,,2.3,0.5,31.908,166,818.34,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,
F000890,18101,Recipe,"Beef, steak, with bone, T-bone, untrimmed, grilled, no added fat",984,984,57.1,26.3,4.21,14.5,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,9,,,,0.079,,1.9,1.94,,23,0,,,,235,311,10.3,45,,,6.46,4,,12,,12,6,,,,0.024,0.016,1.08,3.62,4.71,0.32,0.19,,1.5,22,0,22,22,0,0.28,0,0.08,0,0.68,0.8,,0,,0,,0,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.08,3.12,0.16,1.55,,,,0,,,5.44,,0.22,,0.67,,5.96,,,,,,,7,,,,0.29,0.1,,32.34,,,,4.98,,,15.37,,,57.72,19.88,,50.7,8.39,,,,5.82,0.58,76.399,139,683.5,0,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,
F000792,18101,Analysed,"Beef, silverside roast, lean, raw ",495,495,75.4,24.1,3.86,2.3,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.064,,1.2,1.24,,24,0,,,,200,360,10,44,,,3,0,,10,,10,2,,,,0.03,0.11,3,3.32,6.32,0.34,0.15,,0.6,21,0,21,21,1,0.08,0.06,0.16,0.02,1.03,0.9,,0,,0,,0,,0.9,,,,,,,,2.6,0.5,22.7,1.2,12.5,,,,0,,,39.62,,0.6,,2.8,,37.4,,,,,,,42.56,,,,6.1,0.5,,0.3,,,,0.3,,,0.6,,2.9,0.7,,,,0.4,1.5,,0.2,13.66,2.497,1.81,4.2,,,,,,,,0.06,0.01,0.48,0.03,0.26,,,,0,,,0.83,,0.01,,0.06,,0.79,,,,,,,0.9,,,,0.13,0.01,,6.19,,,,5.86,,,13.76,,,60.49,15.76,,32.51,8.64,,,,4.34,0.29,52.607,38,87.56,0,35,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,195,
F000793,18101,Analysed,"Beef, silverside roast, lean, roasted, no added fat",664,664,64,26.9,4.3,5.6,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.124,,1.7,2.4,,24,0,,,,220,340,13,54,,,4.8,0,,12,,12,2,,,,0.06,0.2,3,3.7,6.7,0.34,0.09,,1.2,25,0,25,25,0,0.2,0,0.1,0,0.7,0.7,,0,,0,,0,,0.7,,,,,,,,1.7,0.4,18.7,0.8,8.6,,,,0.1,,,30.27,,0.9,,4.9,,44,,,,,,,52.13,,,,5.9,0.9,,0.4,,,,0.2,,,0.8,,3.1,1.2,,,,0.3,2,,0.3,15.14,3.514,2.33,2.5,,,,,,,,0.09,0.02,0.96,0.04,0.44,,,,0,,,1.55,,0.04,,0.25,,2.26,,,,,,,2.67,,,,0.3,0.05,,18.72,,,,10.46,,,40.52,,,158.81,60.84,,103.87,15.95,,,,15.54,0.78,180.254,119,126.34,0,62,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,218,
F000798,18101,Recipe,"Beef, silverside roast, untrimmed, raw",710,710,70,22.8,3.65,8.7,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.057,,1.3,1.25,,22,0,,,,188,338,8.9,42,,,2.78,4,,10,,10,6,,,,0.027,0.103,2.89,3.14,6.03,0.33,0.17,,0.8,20,0,20,20,1,0.18,0.05,0.15,0.01,1.03,0.9,,0,,0,,0,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.05,2.02,0.1,1.02,,,,0,,,3.54,,0.12,,0.34,,3.34,,,,,,,3.89,,,,0.22,0.04,,17.73,,,,5.22,,,12.26,,,53.9,16.3,,28.97,7.7,,,,3.87,0.41,49.143,94,406.73,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,
F000799,18101,Recipe,"Beef, silverside roast, untrimmed, roasted, no added fat",797,797,61.1,26,4.16,9.6,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.114,,1.8,2.28,,23,0,,,,210,326,12,52,,,4.52,2,,12,,12,4,,,,0.055,0.19,2.87,3.57,6.45,0.33,0.12,,1.3,24,0,24,24,0,0.23,0,0.09,0,0.69,0.7,,0,,0,,0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.04,1.88,0.09,0.89,,,,0,,,3.16,,0.12,,0.45,,3.93,,,,,,,4.64,,,,0.34,0.07,,26.16,,,,9.63,,,37.28,,,146.09,55.96,,98.48,14.68,,,,14.3,0.81,168.744,141,349.15,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,
F000961,18101,Analysed,"Beef, topside roast, lean, raw ",490,490,75,22.3,3.57,3,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.006,,1.2,1.24,,24,0,,,,200,360,12,44,,,3,0,,10,,10,2,,,,0.03,0.11,3,3.07,6.07,0.27,0.22,,1,21,0,21,21,1,0.08,0.06,0.16,0.02,1.03,0.9,,0,,0,,0,,0.9,,,,,,,,2.6,0.5,22.7,1.2,12.5,,,,0,,,39.62,,0.6,,2.8,,37.4,,,,,,,42.56,,,,6.1,0.5,,0.3,,,,0.3,,,0.6,,2.9,0.7,,,,0.4,1.5,,0.2,13.66,2.497,1.81,4.2,,,,,,,,0.07,0.01,0.62,0.03,0.34,,,,0,,,1.09,,0.02,,0.08,,1.03,,,,,,,1.17,,,,0.17,0.01,,8.08,,,,7.64,,,17.94,,,78.9,20.56,,42.4,11.27,,,,5.66,0.38,68.618,50,114.21,0,35,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,180,
F000962,18101,Analysed,"Beef, topside roast, lean, roasted, no added fat",660,660,63.4,32.7,5.23,2.8,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.124,,1.7,2.4,,24,0,,,,220,340,14,54,,,4.8,0,,12,,12,2,,,,0.06,0.2,3,4.5,7.5,0.28,0.12,,1.8,25,0,25,25,0,0.2,0,0.1,0,0.7,0.7,,0,,0,,0,,0.7,,,,,,,,1.7,0.4,18.7,0.8,8.6,,,,0.1,,,30.27,,0.9,,4.9,,44,,,,,,,52.13,,,,5.9,0.9,,0.4,,,,0.2,,,0.8,,3.1,1.2,,,,0.3,2,,0.3,15.14,3.514,2.33,2.5,,,,,,,,0.04,0.01,0.48,0.02,0.22,,,,0,,,0.78,,0.02,,0.13,,1.13,,,,,,,1.34,,,,0.15,0.02,,9.36,,,,5.23,,,20.26,,,79.41,30.42,,51.94,7.98,,,,7.77,0.39,90.127,60,63.17,0,62,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,265,
F000966,18101,Recipe,"Beef, topside roast, untrimmed, raw",681,681,70.2,21.3,3.41,8.6,1.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.005,,1.3,1.24,,22,0,,,,189,341,10.8,42,,,2.8,4,,10,,10,6,,,,0.027,0.104,2.9,2.93,5.84,0.27,0.23,,1.1,20,0,20,20,1,0.17,0.05,0.15,0.01,1.03,0.9,,0,,0,,0,,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.05,1.98,0.1,1.01,,,,0,,,3.45,,0.11,,0.32,,3.26,,,,,,,3.79,,,,0.24,0.04,,18.1,,,,6.9,,,16.22,,,71.3,20.58,,38.32,10.18,,,,5.12,0.47,64.015,98,393.85,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,
F000967,18101,Recipe,"Beef, topside roast, untrimmed, roasted, no added fat",793,793,60.5,31.3,5.01,7.1,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4,,,,0.114,,1.8,2.28,,23,0,,,,210,325,12.9,52,,,4.52,2,,12,,12,4,,,,0.055,0.19,2.87,4.31,7.18,0.28,0.14,,1.8,24,0,24,24,0,0.23,0,0.09,0,0.69,0.7,,0,,0,,0,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.04,1.44,0.07,0.69,,,,0,,,2.46,,0.1,,0.34,,2.91,,,,,,,3.43,,,,0.2,0.05,,17.62,,,,4.81,,,18.62,,,72.99,27.96,,50.69,7.33,,,,7.14,0.46,85.799,86,293.03,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,
